run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,chain_input_text,baseline_model_id,baseline_error
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,PHONE-E164-005,7d8c326253d4,Format phone numbers in E.164.,eight three two five five five oh oh six six,+18325550066,+1-325-555-0066,1419.55,1274.15,2145,10,0.00010825,stop,,2026-05-06T08:27:34.297419+00:00,2026-05-06T08:27:35.717007+00:00,8325550066,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,EMAIL-008,7d8c326253d4,,write to admin at school dot edu,write to admin@school.edu,write to admin@school.edu,366.08,226.94,2134,7,0.0001074,stop,,2026-05-06T08:27:35.359228+00:00,2026-05-06T08:27:35.725338+00:00,write to admin@school.edu,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,EMAIL-002,7d8c326253d4,,email me at sarah dot lee at gmail dot com,email me at sarah.lee@gmail.com,email me at sarah.lee@gmail.com,612.52,167.97,2138,10,0.0001079,stop,,2026-05-06T08:27:35.122779+00:00,2026-05-06T08:27:35.738279+00:00,email me at sarah.lee@gmail.com,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,EMAIL-S-001,7d8c326253d4,,it's j o h n at acme dot com,it's john@acme.com,it's john@acme.com,345.07,310.69,2135,8,0.00010755,stop,,2026-05-06T08:27:35.627860+00:00,2026-05-06T08:27:35.972996+00:00,it's john@acme.com,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,PHONE-X007,7d8c326253d4,,call me at 555 867 5309,call me at 555-867-5309,call me at 555-867-5309,965.51,924.24,2137,11,0.00010795,stop,,2026-05-06T08:27:35.008159+00:00,2026-05-06T08:27:35.973692+00:00,call me at 555 867 5309,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,EMAIL-010,7d8c326253d4,,hello at mybiz dot net,hello@mybiz.net,hello@mybiz.net,429.26,368.60,2133,6,0.00010725,stop,,2026-05-06T08:27:35.608151+00:00,2026-05-06T08:27:36.037452+00:00,hello at mybiz dot net,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,EMAIL-S-005,7d8c326253d4,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,458.85,366.76,2135,7,0.00010745,stop,,2026-05-06T08:27:35.728926+00:00,2026-05-06T08:27:36.187862+00:00,p.patel@hospital.org,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,EMAIL-S-008,7d8c326253d4,,t s g at consult dot biz,tsg@consult.biz,tsg@consult.biz,212.98,146.75,2133,6,0.00010725,stop,,2026-05-06T08:27:35.975158+00:00,2026-05-06T08:27:36.188167+00:00,tsg@consult.biz,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,EMAIL-S-006,7d8c326253d4,,e v a at workmail dot net,eva@workmail.net,eva@workmail.net,428.96,386.46,2133,6,0.00010725,stop,,2026-05-06T08:27:35.765658+00:00,2026-05-06T08:27:36.194701+00:00,eva@workmail.net,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,EMAIL-S-003,7d8c326253d4,,k a t e dot smith at gmail dot com,kate.smith@gmail.com,kate.smith@gmail.com,548.22,469.59,2135,7,0.00010745,stop,,2026-05-06T08:27:35.651797+00:00,2026-05-06T08:27:36.200044+00:00,kate.smith@gmail.com,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,EMAIL-S-007,7d8c326253d4,,j q public at mail dot com,jqpublic@mail.com,jqpublic@mail.com,269.67,210.76,2133,5,0.00010715,stop,,2026-05-06T08:27:35.974463+00:00,2026-05-06T08:27:36.244295+00:00,jqpublic@mail.com,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,EMAIL-S-009,7d8c326253d4,,dr smith dot j at clinic dot com,drsmith.j@clinic.com,drsmith.j@clinic.com,298.78,217.45,2135,7,0.00010745,stop,,2026-05-06T08:27:36.037720+00:00,2026-05-06T08:27:36.336530+00:00,drsmith.j@clinic.com,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,EMAIL-E001,7d8c326253d4,,email me at jane plus newsletter at gmail dot com,email me at jane+newsletter@gmail.com,email me at jane+newsletter@gmail.com,241.21,167.29,2137,9,0.00010775,stop,,2026-05-06T08:27:36.188513+00:00,2026-05-06T08:27:36.429745+00:00,email me at jane+newsletter@gmail.com,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,EMAIL-E003,7d8c326253d4,,send to four oh four at error dot dev,send to 404@error.dev,send to 404@error.dev,232.23,138.91,2137,8,0.00010765,stop,,2026-05-06T08:27:36.200287+00:00,2026-05-06T08:27:36.432542+00:00,send to 4o4@error.dev,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,EMAIL-S-010,7d8c326253d4,,admin dash hr at corp dot com,admin-hr@corp.com,admin-hr@corp.com,251.62,167.51,2134,7,0.0001074,stop,,2026-05-06T08:27:36.188251+00:00,2026-05-06T08:27:36.439898+00:00,admin-hr@corp.com,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,EMAIL-E002,7d8c326253d4,,the address is alerts at mail dot example dot com,the address is alerts@mail.example.com,the address is alerts@mail.example.com,294.85,190.14,2137,8,0.00010765,stop,,2026-05-06T08:27:36.194901+00:00,2026-05-06T08:27:36.489776+00:00,the address is alerts@mail.example.com,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,URL-003,7d8c326253d4,Render URLs without the https:// prefix.,check google dot com,check google.com,check google.com,188.63,149.38,2145,4,0.00010765,stop,,2026-05-06T08:27:36.440110+00:00,2026-05-06T08:27:36.628765+00:00,check google.com,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,URL-002,7d8c326253d4,,visit www dot example dot org,visit www.example.org,visit www.example.org,211.39,150.52,2133,5,0.00010715,stop,,2026-05-06T08:27:36.432822+00:00,2026-05-06T08:27:36.644257+00:00,visit www.example.org,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,URL-004,7d8c326253d4,,see github dot com,see github.com,github.com,185.35,156.82,2131,3,0.00010685,stop,,2026-05-06T08:27:36.489989+00:00,2026-05-06T08:27:36.675361+00:00,see github.com,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,EMAIL-E004,7d8c326253d4,,ping me at tom at acme dot co dot uk,ping me at tom@acme.co.uk,ping me at tom@acme.co.uk,447.53,323.89,2138,10,0.0001079,stop,,2026-05-06T08:27:36.244614+00:00,2026-05-06T08:27:36.692171+00:00,ping me at tom@acme.co.uk,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,EMAIL-S-002,7d8c326253d4,,a l e x at startup dot io,alex@startup.io,alex@startup.io,1159.41,1090.96,2132,5,0.0001071,stop,,2026-05-06T08:27:35.632094+00:00,2026-05-06T08:27:36.791559+00:00,alex@startup.io,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,URL-006,7d8c326253d4,,try shop dot store,try shop.store,tryshop.store,167.88,126.24,2131,4,0.00010695,stop,,2026-05-06T08:27:36.644620+00:00,2026-05-06T08:27:36.812544+00:00,tryshop.store,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,URL-005,7d8c326253d4,Render URLs without the https:// prefix.,our site is mybiz dot io,our site is mybiz.io,our site is mybiz.io,245.18,184.73,2148,7,0.0001081,stop,,2026-05-06T08:27:36.629002+00:00,2026-05-06T08:27:36.874216+00:00,our site is mybiz.io,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,URL-007,7d8c326253d4,,visit news dot ycombinator dot com,visit news.ycombinator.com,news.ycombinator.com,237.20,145.99,2136,7,0.0001075,stop,,2026-05-06T08:27:36.675714+00:00,2026-05-06T08:27:36.912952+00:00,visit news.ycombinator.com,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,URL-001,7d8c326253d4,Render URLs without the https:// prefix.,go to acme dot com,go to acme.com,go to acme.com,536.28,499.97,2147,6,0.00010795,stop,,2026-05-06T08:27:36.431634+00:00,2026-05-06T08:27:36.967972+00:00,go to acme.com,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,URL-008,7d8c326253d4,,the docs are at docs dot stripe dot com,the docs are at docs.stripe.com,the docs are at docs.stripe.com,291.20,181.66,2136,9,0.0001077,stop,,2026-05-06T08:27:36.692425+00:00,2026-05-06T08:27:36.983694+00:00,the docs are at docs dot stripe dot com,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,URL-009,7d8c326253d4,,see help dot company dot net,see help.company.net,seehelp.company.net,211.16,171.37,2133,5,0.00010715,stop,,2026-05-06T08:27:36.792011+00:00,2026-05-06T08:27:37.003216+00:00,see help.company.net,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,URL-010,7d8c326253d4,,login at portal dot bank dot com,login at portal.bank.com,login@portal.bank.com,212.85,140.16,2134,6,0.0001073,stop,,2026-05-06T08:27:36.813056+00:00,2026-05-06T08:27:37.025952+00:00,login at portal.bank.com,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,EMAIL-E005,7d8c326253d4,,info at well dash being dot com,info@well-being.com,info@wellbeing.com,690.59,177.24,2134,6,0.0001073,stop,,2026-05-06T08:27:36.336750+00:00,2026-05-06T08:27:37.027524+00:00,info@well-being.com,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,URL-S-001,7d8c326253d4,,go to acme dot com slash signup,go to acme.com/signup,go to acme.com/signup,240.20,185.52,2135,7,0.00010745,stop,,2026-05-06T08:27:36.874542+00:00,2026-05-06T08:27:37.114781+00:00,go to acme.com/signup,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,URL-S-002,7d8c326253d4,,visit example dot org slash about us,visit example.org/aboutus,visitexample.org/aboutus,231.78,201.23,2134,6,0.0001073,stop,,2026-05-06T08:27:36.913251+00:00,2026-05-06T08:27:37.145067+00:00,visit example.org/aboutus,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,URL-S-004,7d8c326253d4,,h t t p s colon slash slash secure dot bank dot com,https://secure.bank.com,https://secure.bank.com,181.29,133.65,2140,6,0.0001076,stop,,2026-05-06T08:27:36.984509+00:00,2026-05-06T08:27:37.165834+00:00,h t t p s colon slash slash secure dot bank dot com,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,URL-S-006,7d8c326253d4,,our company dot com forward slash careers,ourcompany.com/careers,ourcompany.com/careers,194.20,138.99,2134,7,0.0001074,stop,,2026-05-06T08:27:37.026683+00:00,2026-05-06T08:27:37.220942+00:00,ourcompany.com/careers,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,URL-S-003,7d8c326253d4,,the link is shop dot biz slash deals slash twenty twenty six,the link is shop.biz/deals/2026,the link is shop.biz/deals/2026,289.05,197.72,2139,11,0.00010805,stop,,2026-05-06T08:27:36.968429+00:00,2026-05-06T08:27:37.257526+00:00,the link is shop.biz/deals/2026,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,URL-S-007,7d8c326253d4,,type in m y dash store dot net,my-store.net,typeinmydashstore.net,230.72,180.72,2134,7,0.0001074,stop,,2026-05-06T08:27:37.028185+00:00,2026-05-06T08:27:37.258933+00:00,type in my dash store .net,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,URL-S-005,7d8c326253d4,,docs dot site dot com slash get dash started,docs.site.com/get-started,docsites.com/get-started,280.89,187.64,2136,7,0.0001075,stop,,2026-05-06T08:27:37.003768+00:00,2026-05-06T08:27:37.284704+00:00,docs.site.com slash get dash started,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,URL-E002,7d8c326253d4,,ssh into one nine two dot one six eight dot one dot one,ssh into 192.168.1.1,ssh into 192.168.1.1,185.80,103.94,2140,11,0.0001081,stop,,2026-05-06T08:27:37.145603+00:00,2026-05-06T08:27:37.331463+00:00,ssh into one nine two dot one six eight dot one dot one,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,URL-E003,7d8c326253d4,,use f t p colon slash slash files dot example dot com,use ftp://files.example.com,use ftp://files.example.com,233.92,176.86,2138,7,0.0001076,stop,,2026-05-06T08:27:37.166202+00:00,2026-05-06T08:27:37.400190+00:00,use f tpcolon slash /files dot example dot com,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,URL-E001,7d8c326253d4,,the tracking link is example dot com slash order question mark id equals one two three four,the tracking link is example.com/order?id=1234,the tracking link is example.com/order?id=1234,292.68,143.57,2143,12,0.00010835,stop,,2026-05-06T08:27:37.115223+00:00,2026-05-06T08:27:37.407936+00:00,the tracking link is example.com slash order question mark id equals 1234,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-A-002,7d8c326253d4,,the order id is a b twelve thirty four five six seven,the order id is AB1234567,the order id is AB1234567,185.85,120.55,2135,9,0.00010765,stop,,2026-05-06T08:27:37.258075+00:00,2026-05-06T08:27:37.444004+00:00,the order id is AB1234567,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-A-003,7d8c326253d4,Render routing numbers as 9 contiguous digits.,routing number is one two one zero zero zero two four eight,routing number is 121000248,routing number is 121000248,224.13,157.11,2149,8,0.00010825,stop,,2026-05-06T08:27:37.259126+00:00,2026-05-06T08:27:37.483305+00:00,routing number is 121000248,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-A-001,7d8c326253d4,Render account numbers as contiguous digits.,your account number is four five six seven eight nine zero one two,your account number is 456789012,your account number is 456789012,319.73,251.90,2149,9,0.00010835,stop,,2026-05-06T08:27:37.221675+00:00,2026-05-06T08:27:37.541469+00:00,your account number is 456789012,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-A-005,7d8c326253d4,,the invoice number is i n v dash two zero two six dash zero zero four seven,the invoice number is INV-2026-0047,the invoice number is INV-2026-0047,241.31,147.16,2139,12,0.00010815,stop,,2026-05-06T08:27:37.331785+00:00,2026-05-06T08:27:37.573130+00:00,the invoice number is INVDash2026Dash0047,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-A-007,7d8c326253d4,Render case numbers as plain digits.,the case number is seven seven seven eight eight eight nine nine,the case number is 77788899,the case number is 77788899,190.53,124.10,2148,9,0.0001083,stop,,2026-05-06T08:27:37.408254+00:00,2026-05-06T08:27:37.598834+00:00,the case number is 77788899,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-A-006,7d8c326253d4,,your confirmation code is alpha bravo seven seven two,your confirmation code is AB772,your confirmation code is AlphaBravo772,202.69,147.97,2135,9,0.00010765,stop,,2026-05-06T08:27:37.400713+00:00,2026-05-06T08:27:37.603454+00:00,your confirmation code is AlphaBravo772,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,EMAIL-S-004,7d8c326253d4,,r y a n underscore m at yahoo dot com,ryan_m@yahoo.com,ryan_m@yahoo.com,1899.80,1858.12,2134,5,0.0001072,stop,,2026-05-06T08:27:35.719727+00:00,2026-05-06T08:27:37.620316+00:00,ryan_m@yahoo.com,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-A-008,7d8c326253d4,,ticket id t k t one zero zero five,ticket id TKT1005,ticket id TKT1005,213.78,152.76,2133,7,0.00010735,stop,,2026-05-06T08:27:37.444842+00:00,2026-05-06T08:27:37.658688+00:00,ticket id TKT1005,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-A-009,7d8c326253d4,,the booking reference is c h a four seven nine x,the booking reference is CHA479X,the booking reference is CHA479X,233.31,169.34,2135,9,0.00010765,stop,,2026-05-06T08:27:37.483783+00:00,2026-05-06T08:27:37.717157+00:00,the booking reference is CHA479X,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-A-012,7d8c326253d4,Render loyalty numbers as plain digits.,your loyalty number is nine eight seven six five four three two one,your loyalty number is 987654321,your loyalty number is 987654321,163.84,112.10,2148,9,0.0001083,stop,,2026-05-06T08:27:37.599145+00:00,2026-05-06T08:27:37.763024+00:00,your loyalty number is 987654321,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-A-010,7d8c326253d4,,your member number is one two three dash four five six dash seven eight nine,your member number is 123-456-789,your member number is 123-456-789,262.23,181.39,2137,11,0.00010795,stop,,2026-05-06T08:27:37.542262+00:00,2026-05-06T08:27:37.804592+00:00,your member number is 123Dash456Dash789,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-A-014,7d8c326253d4,,the reference is r f q one one one two two two,the reference is RFQ111222,the reference is RFQ111222,237.48,181.54,2135,8,0.00010755,stop,,2026-05-06T08:27:37.620632+00:00,2026-05-06T08:27:37.858158+00:00,the reference is RFQ111222,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-A-015,7d8c326253d4,,savings account two oh oh oh five five five oh nine,savings account 200055509,savings account 200055509,199.90,143.19,2135,8,0.00010755,stop,,2026-05-06T08:27:37.659223+00:00,2026-05-06T08:27:37.859215+00:00,savings account 200055509,impeller-stem-baseline,
